ID,PestNr,Step_Size_OnTrial,Pest_Faster,Pest_Interval,Condition,trial,velH,velH_Pest,Reaction_Time,Start_Above,Environment,Fixation,RightOrLeft,NumberOfTries,Mean_Speed_Ball,Median_Speed_Cloud
s17,12,0.6,1,first,0,56,2,0.2,1.579997,0,Environment_Local_Info,Pursuit,1,0,1.971961,0.1968426
s17,13,2.4,1,first,5,57,-6,-5.4,0.9799972,1,Environment_Local_Info,Pursuit,0,0,-4.751879,0.1795666
s17,7,1.2,-1,first,1,58,2,0.26,1.739997,1,Environment_Local_Info,Pursuit,1,0,2.136675,0.01110236
s17,13,0.6,-1,first,4,59,6,2.4,2.159996,0,Environment_Local_Info,Pursuit,1,0,5.206524,0.07102018
s17,5,1.2,1,first,3,60,4,2.92,1.239997,1,Environment_Local_Info,Pursuit,1,0,2.79636,0.000921885
s17,8,0.6,1,first,1,61,-2,-0.86,2.539996,1,Environment_Local_Info,Pursuit,0,0,-1.866366,-0.003785392
s17,14,1.2,1,first,5,62,-6,-4.2,1.459997,1,Environment_Local_Info,Pursuit,0,0,-4.965091,-0.04722302
s17,11,0.15,-1,first,2,63,-4,-1.3,1.539997,0,Environment_Local_Info,Pursuit,0,0,-4.039587,-0.08445134
s17,6,1.2,-1,first,3,64,-4,-1.72,0.7199974,1,Environment_Local_Info,Pursuit,0,0,-3.765185,0.3605927
s17,13,1.2,-1,first,0,65,2,0.2,1.959996,0,Environment_Local_Info,Pursuit,1,0,1.615503,0.001396736
s17,15,1.2,1,first,5,66,-6,-3,1.159997,1,Environment_Local_Info,Pursuit,0,0,-4.193535,0.03885006
s17,7,0.6,1,first,3,67,-4,-2.32,2.099996,1,Environment_Local_Info,Pursuit,0,0,-3.938655,-0.1014893
s17,9,0.3,-1,first,1,68,-2,-0.56,1.819997,1,Environment_Local_Info,Pursuit,0,0,-1.801878,-0.181817
s17,14,0.6,-1,first,0,69,2,0.8,3.859995,0,Environment_Local_Info,Pursuit,1,0,1.667859,0.0784191
s17,8,0.3,1,first,3,70,-4,-2.02,2.119996,1,Environment_Local_Info,Pursuit,0,0,-3.267352,0.04864087
s17,14,0.3,-1,first,4,71,-6,-2.7,1.599997,0,Environment_Local_Info,Pursuit,0,0,-4.534122,-0.05858094
s17,15,0.3,1,first,4,72,-6,-3,2.219996,0,Environment_Local_Info,Pursuit,0,0,-4.723849,0.016226
s17,9,0.3,-1,first,3,73,-4,-1.72,0.9199972,1,Environment_Local_Info,Pursuit,0,0,-3.845412,-0.1089511
s17,15,0.6,1,first,0,74,2,1.4,0.9799972,0,Environment_Local_Info,Pursuit,1,0,1.95145,0.02660702
s17,12,0.075,-1,first,2,75,4,1.375,1.959996,0,Environment_Local_Info,Pursuit,1,0,2.677655,-0.04215973
s17,13,0.075,-1,first,2,76,-4,-1.45,1.059997,0,Environment_Local_Info,Pursuit,0,0,-3.326445,-0.01565131
s17,10,0.15,1,first,3,77,-4,-1.87,0.6999974,1,Environment_Local_Info,Pursuit,0,0,-3.399776,0.04724165
s17,10,0.15,-1,first,1,78,-2,-0.71,1.599997,1,Environment_Local_Info,Pursuit,0,0,-1.44642,0.04385921
s17,14,0.075,-1,first,2,79,4,1.525,1.019997,0,Environment_Local_Info,Pursuit,1,0,2.100039,0.1537234
s17,15,0.15,1,first,2,80,4,1.675,1.759997,0,Environment_Local_Info,Pursuit,1,1,0.2085646,-0.09997959
s17,11,0.15,1,first,1,81,-2,-0.86,1.759997,1,Environment_Local_Info,Pursuit,0,0,-1.893844,0.1334426
s17,12,0.075,-1,first,1,82,2,0.785,0.8599973,1,Environment_Local_Info,Pursuit,1,0,1.528481,0.01756648
s17,13,0.0375,1,first,1,83,2,0.8225001,3.219995,1,Environment_Local_Info,Pursuit,1,0,1.560818,0.09001804
s17,11,0.075,1,first,3,84,-4,-1.795,1.859997,1,Environment_Local_Info,Pursuit,0,0,-3.988697,0.09034351
s17,12,0.075,-1,first,3,85,4,1.72,0.9199972,1,Environment_Local_Info,Pursuit,1,0,2.800139,0.07210945
s17,14,0.01875,1,first,1,86,-2,-0.80375,1.679997,1,Environment_Local_Info,Pursuit,0,0,-1.307407,-0.04947881
s17,13,0.0375,1,first,3,87,-4,-1.7575,1.019997,1,Environment_Local_Info,Pursuit,0,0,-3.215623,-0.01151015
s17,15,0.01875,1,first,1,88,-2,-0.785,1.679997,1,Environment_Local_Info,Pursuit,0,0,-2.012057,0.02969503
s17,14,0.01875,-1,first,3,89,-4,-1.73875,0.7399974,1,Environment_Local_Info,Pursuit,0,0,-3.551765,-0.0385683
s17,15,0.009375,-1,first,3,90,4,1.748125,2.239996,1,Environment_Local_Info,Pursuit,1,0,3.681289,0.01389037
s17,1,1.2,-1,second,0,1,-2,-1.32,3.519994,0,Environment_Local_Info,Fixation,0,0,-0.4612097,-0.05547702
s17,2,1.2,1,second,0,2,2,2.52,0.3199973,0,Environment_Local_Info,Fixation,1,0,0.03836801,-0.1056575
s17,1,1.2,1,second,3,3,-4,-5.32,0.2599974,1,Environment_Local_Info,Fixation,0,0,0.02390506,0.05923951
s17,1,1.2,1,second,4,4,-6,-3.96,0.4199972,0,Environment_Local_Info,Fixation,0,0,-0.01115116,-0.01348381
s17,1,1.2,1,second,2,5,4,2.64,2.219996,0,Environment_Local_Info,Fixation,1,0,0.1164749,-0.01650316
s17,1,1.2,1,second,5,6,-6,-7.98,0.3999972,1,Environment_Local_Info,Fixation,0,0,0.03160859,-0.02878706
s17,2,1.2,1,second,4,7,6,2.76,1.379997,0,Environment_Local_Info,Fixation,1,0,0.08558147,0.03642887
s17,2,1.2,-1,second,2,8,-4,-1.44,0.3599973,0,Environment_Local_Info,Fixation,0,0,-0.04401952,-0.05268566
s17,3,1.2,-1,second,0,9,-2,-1.32,1.179997,0,Environment_Local_Info,Fixation,0,0,0.01410643,-0.02545727
s17,3,1.2,-1,second,4,10,-6,-1.56,1.119997,0,Environment_Local_Info,Fixation,0,0,-0.02292171,-0.03626508
s17,4,1.2,1,second,0,11,2,2.52,0.8199971,0,Environment_Local_Info,Fixation,1,0,0.02912233,0.02253627
s17,2,1.2,1,second,3,12,4,4.12,0.3399973,1,Environment_Local_Info,Fixation,1,1,2.185388,0.06271123
s17,1,1.2,1,second,1,13,-2,-2.66,2.099996,1,Environment_Local_Info,Fixation,0,0,0.05479269,0.1083598
s17,4,1.2,1,second,4,14,6,2.76,2.059996,0,Environment_Local_Info,Fixation,1,0,0.07348235,-0.012739
s17,5,1.2,-1,second,4,15,6,1.56,0.3599973,0,Environment_Local_Info,Fixation,1,0,0.04321473,-0.04704725
s17,3,1.2,1,second,3,16,4,2.92,0.2399974,1,Environment_Local_Info,Fixation,1,0,0.05930836,-0.05272118
s17,2,1.2,-1,second,1,17,2,1.46,0.5599971,1,Environment_Local_Info,Fixation,1,0,-0.004370883,0.02260444
s17,2,1.2,1,second,5,18,-6,-6.780001,0.3799973,1,Environment_Local_Info,Fixation,0,0,0.03501115,0.02229735
s17,5,1.2,-1,second,0,19,2,1.32,0.7799971,0,Environment_Local_Info,Fixation,1,0,0.06631911,-0.03766157
s17,6,1.2,1,second,4,20,-6,-2.76,0.2799973,0,Environment_Local_Info,Fixation,0,0,0.0171911,0.02682905
s17,3,1.2,1,second,2,21,-4,-2.64,0.4799972,0,Environment_Local_Info,Fixation,0,0,-0.2146905,0.06465465
s17,4,1.2,-1,second,3,22,4,1.72,0.4199972,1,Environment_Local_Info,Fixation,1,0,-0.5568264,-0.008191541
s17,3,1.2,1,second,1,23,2,2.66,0.3199973,1,Environment_Local_Info,Fixation,1,0,0.2050209,0.0613682
s17,6,1.2,1,second,0,24,2,2.52,0.2799973,0,Environment_Local_Info,Fixation,1,0,-0.067279,0.07859431
s17,5,1.2,1,second,3,25,-4,-2.92,1.539996,1,Environment_Local_Info,Fixation,0,0,0.06288625,0.06347957
s17,7,0.6,1,second,0,26,-2,-1.92,0.9599969,0,Environment_Local_Info,Fixation,0,0,0.03718361,-0.02059167
s17,6,1.2,-1,second,3,27,4,1.72,0.3799973,1,Environment_Local_Info,Fixation,1,0,-0.0540331,0.06445821
s17,4,1.2,-1,second,1,28,2,1.46,1.059997,1,Environment_Local_Info,Fixation,1,0,-0.008370355,0.02681942
s17,5,1.2,1,second,1,29,2,2.66,0.2399974,1,Environment_Local_Info,Fixation,1,0,-0.09906317,0.07275691
s17,4,1.2,-1,second,2,30,4,1.44,0.4999971,0,Environment_Local_Info,Fixation,1,0,0.05212898,0.01226887
s17,7,0.6,1,second,3,31,4,2.32,0.2399974,1,Environment_Local_Info,Fixation,1,0,0.02557114,-0.01604681
s17,8,0.3,1,second,3,32,4,2.02,0.5199971,1,Environment_Local_Info,Fixation,1,0,0.1361291,0.05132581
s17,6,1.2,-1,second,1,33,2,1.46,0.5799971,1,Environment_Local_Info,Fixation,1,0,-0.01902779,-0.07523795
s17,5,1.2,1,second,2,34,4,2.64,0.4199972,0,Environment_Local_Info,Fixation,1,0,0.1124601,-0.03190041
s17,7,0.6,-1,second,1,35,-2,-2.06,1.019997,1,Environment_Local_Info,Fixation,0,0,0.0621448,-0.05439861
s17,9,0.3,-1,second,3,36,-4,-1.72,0.8199971,1,Environment_Local_Info,Fixation,0,0,0.09320751,0.02048016
s17,10,0.15,-1,second,3,37,4,1.87,0.5599971,1,Environment_Local_Info,Fixation,1,0,-0.0474597,-0.1736524
s17,8,0.6,-1,second,0,38,2,1.32,2.399996,0,Environment_Local_Info,Fixation,1,0,0.1011933,0.07215577
s17,8,0.6,1,second,1,39,2,2.66,0.09999752,1,Environment_Local_Info,Fixation,1,0,0.157019,0.1263018
s17,9,0.3,1,second,1,40,2,2.36,0.1599975,1,Environment_Local_Info,Fixation,1,0,-0.06871621,0.01139989
s17,9,0.3,1,second,0,41,2,1.62,0.5799971,0,Environment_Local_Info,Fixation,1,0,0.1439229,0.0214994
s17,7,0.6,-1,second,4,42,6,2.16,0.4199972,0,Environment_Local_Info,Fixation,1,0,0.001209974,-0.143457
s17,3,1.2,1,second,5,43,6,5.580001,0.2999973,1,Environment_Local_Info,Fixation,1,0,0.01885643,0.1077776
s17,6,1.2,-1,second,2,44,-4,-1.44,0.5799971,0,Environment_Local_Info,Fixation,0,0,0.00243932,0.002073248
s17,7,0.6,-1,second,2,45,4,2.04,0.659997,0,Environment_Local_Info,Fixation,1,0,0.05362729,-0.03420661
s17,8,0.3,1,first,4,46,-6,-2.46,2.239996,0,Environment_Local_Info,Fixation,0,0,-0.02849319,0.207307
s17,8,0.6,1,first,2,47,4,2.64,0.6399975,0,Environment_Local_Info,Fixation,1,0,0.08493786,0.02084108
s17,9,0.3,1,first,2,48,-4,-2.34,1.139997,0,Environment_Local_Info,Fixation,0,0,-0.05675735,0.4983304
s17,9,0.15,-1,first,4,49,-6,-2.31,2.379996,0,Environment_Local_Info,Fixation,0,0,-0.1051576,-0.005382051
s17,4,1.2,1,first,5,50,6,4.380001,1.179997,1,Environment_Local_Info,Fixation,1,0,0.2525058,-0.01767104
s17,10,0.3,1,first,2,51,-4,-2.04,1.859997,0,Environment_Local_Info,Fixation,0,0,-0.07662693,-0.09022616
s17,11,0.15,-1,first,3,52,4,2.02,0.9599972,1,Environment_Local_Info,Fixation,1,0,0.13582,-0.05124286
s17,10,0.075,-1,first,4,53,-6,-2.385,1.159997,0,Environment_Local_Info,Fixation,0,0,-0.1252682,-0.05736469
s17,11,0.3,1,first,2,54,4,1.74,0.9999971,0,Environment_Local_Info,Fixation,1,0,0.05105625,-0.04032596
s17,12,0.6,-1,first,2,55,-4,-1.14,0.8199973,0,Environment_Local_Info,Fixation,0,0,-0.05460823,-0.1693497
s17,12,0.15,-1,first,3,56,4,2.17,0.8999972,1,Environment_Local_Info,Fixation,1,0,0.07541419,0.01749781
s17,13,0.3,1,first,3,57,-4,-2.47,1.199997,1,Environment_Local_Info,Fixation,0,0,-0.05733809,-0.004689147
s17,11,0.075,-1,first,4,58,-6,-2.46,0.9199972,0,Environment_Local_Info,Fixation,0,0,-0.2123087,-0.01123863
s17,14,0.15,1,first,3,59,-4,-2.32,1.539997,1,Environment_Local_Info,Fixation,0,0,0.02614825,-0.06634172
s17,15,0.15,1,first,3,60,4,2.17,1.159997,1,Environment_Local_Info,Fixation,1,0,0.0314309,0.05157621
s17,5,1.2,1,first,5,61,6,3.180001,1.739997,1,Environment_Local_Info,Fixation,1,0,0.08133452,-0.3038908
s17,6,1.2,-1,first,5,62,-6,-1.980001,0.6599975,1,Environment_Local_Info,Fixation,0,0,0.003052813,0.0228445
s17,13,0.3,1,first,2,63,-4,-1.44,0.9199972,0,Environment_Local_Info,Fixation,0,0,0.02598089,0.05266704
s17,10,0.3,1,first,1,64,2,2.06,0.9599972,1,Environment_Local_Info,Fixation,1,0,0.06417496,0.0334423
s17,12,0.075,-1,first,4,65,6,2.535,0.8799973,0,Environment_Local_Info,Fixation,1,0,-0.05171368,0.0745561
s17,7,0.6,-1,first,5,66,-6,-2.580001,1.679997,1,Environment_Local_Info,Fixation,0,0,-0.009366125,0.02360313
s17,14,0.15,-1,first,2,67,4,1.29,0.8399973,0,Environment_Local_Info,Fixation,1,0,0.06029619,-0.05433473
s17,15,0.075,-1,first,2,68,-4,-1.365,0.9199972,0,Environment_Local_Info,Fixation,0,0,-0.1084263,0.0123291
s17,11,0.3,1,first,1,69,-2,-1.76,0.9599972,1,Environment_Local_Info,Fixation,0,0,-0.02148127,0.01253958
s17,10,0.15,1,first,0,70,-2,-1.47,2.379996,0,Environment_Local_Info,Fixation,0,0,-0.06074483,-0.08490583
s17,13,0.15,1,first,4,71,6,2.685,0.7999973,0,Environment_Local_Info,Fixation,1,0,0.114423,-0.02808223
s17,11,0.15,1,first,0,72,-2,-1.32,1.679997,0,Environment_Local_Info,Fixation,0,0,-0.06385694,0.03388586
s17,12,0.3,-1,first,0,73,2,1.02,1.879997,0,Environment_Local_Info,Fixation,1,0,-0.02812867,0.09307663
s17,13,0.15,-1,first,0,74,-2,-1.17,0.9399972,0,Environment_Local_Info,Fixation,0,0,0.04213328,-0.02651289
s17,14,0.15,1,first,0,75,-2,-1.32,0.9199972,0,Environment_Local_Info,Fixation,0,0,-0.04346458,0.1900956
s17,8,0.6,1,first,5,76,6,3.180001,0.8199973,1,Environment_Local_Info,Fixation,1,0,0.01930644,0.01414642
s17,14,0.075,-1,first,4,77,6,2.61,0.6399975,0,Environment_Local_Info,Fixation,1,0,0.075721,0.02381082
s17,12,0.6,1,first,1,78,-2,-1.16,1.579997,1,Environment_Local_Info,Fixation,0,0,0.1044105,-0.1401186
s17,9,0.3,-1,first,5,79,-6,-2.880001,1.059997,1,Environment_Local_Info,Fixation,0,0,0.1242861,0.02132505
s17,15,0.0375,-1,first,4,80,6,2.6475,1.199997,0,Environment_Local_Info,Fixation,1,0,-0.04773724,0.2310013
s17,15,0.075,1,first,0,81,2,1.245,0.9399972,0,Environment_Local_Info,Fixation,1,0,0.04133135,-0.007598102
s17,13,1.2,-1,first,1,82,2,0.2,0.6199975,1,Environment_Local_Info,Fixation,1,0,-0.2370676,-0.03724545
s17,14,0.6,1,first,1,83,2,0.8,1.539997,1,Environment_Local_Info,Fixation,1,0,-0.00846684,-0.01380692
s17,15,0.3,-1,first,1,84,-2,-0.5,1.119997,1,Environment_Local_Info,Fixation,0,0,0.01691034,-0.03769547
s17,10,0.15,-1,first,5,85,-6,-3.030001,0.8399973,1,Environment_Local_Info,Fixation,0,0,-0.02820691,0.1000305
s17,11,0.15,1,first,5,86,-6,-3.180001,1.659997,1,Environment_Local_Info,Fixation,0,0,-0.428699,0.05218238
s17,12,0.075,1,first,5,87,-6,-3.105001,0.8999972,1,Environment_Local_Info,Fixation,0,0,0.01189957,-0.1796072
s17,13,0.075,-1,first,5,88,-6,-3.030001,0.9399972,1,Environment_Local_Info,Fixation,0,0,-0.08306106,0.02111197
s17,14,0.0375,-1,first,5,89,6,3.067501,1.299997,1,Environment_Local_Info,Fixation,1,0,0.04014174,0.1162623
s17,15,0.0375,1,first,5,90,6,3.105001,1.239997,1,Environment_Local_Info,Fixation,1,0,0.03811059,-0.1224672
s18,1,1.2,1,first,3,1,4,5.32,1.779997,1,Environment_Local_Info,Fixation,1,0,-0.02544429,0.08559649
s18,1,1.2,1,first,4,2,-6,-3.96,1.899997,0,Environment_Local_Info,Fixation,0,0,0.01521073,-0.223536
s18,2,1.2,-1,first,4,3,6,2.76,2.379996,0,Environment_Local_Info,Fixation,1,0,0.05726422,-0.0434966
s18,3,1.2,1,first,4,4,-6,-3.96,7.700048,0,Environment_Local_Info,Fixation,0,0,-0.03339624,0.01018538
s18,1,1.2,1,first,2,5,4,2.64,2.239996,0,Environment_Local_Info,Fixation,1,0,-0.09803537,0.05106523
s18,1,1.2,-1,first,5,6,6,7.98,2.059996,1,Environment_Local_Info,Fixation,1,0,-0.01709977,0.1302648
s18,1,1.2,1,first,1,7,-2,-2.66,3.099995,1,Environment_Local_Info,Fixation,0,0,-0.09545545,-0.000133862
s18,2,1.2,-1,first,2,8,4,1.44,1.199997,0,Environment_Local_Info,Fixation,1,0,0.09120976,0.04111404
s18,2,1.2,-1,first,5,9,-6,-9.18,1.639997,1,Environment_Local_Info,Fixation,0,0,-0.1533946,0.01771015
s18,1,1.2,1,first,0,10,2,1.32,1.419997,0,Environment_Local_Info,Fixation,1,0,0.0416842,-0.06529671
s18,3,1.2,1,first,2,11,4,2.64,2.759996,0,Environment_Local_Info,Fixation,1,0,0.06700714,-0.04132651
s18,2,1.2,1,first,3,12,4,4.12,1.959996,1,Environment_Local_Info,Fixation,1,0,0.4555739,0.02238794
s18,4,1.2,-1,first,4,13,-6,-2.76,1.299997,0,Environment_Local_Info,Fixation,0,0,-0.04735067,-0.02261705
s18,4,1.2,1,first,2,14,4,1.44,7.400042,0,Environment_Local_Info,Fixation,1,0,-0.05309867,-0.0297981
s18,2,1.2,1,first,1,15,-2,-1.46,3.339995,1,Environment_Local_Info,Fixation,0,0,0.007549611,-0.007360925
s18,2,1.2,-1,first,0,16,-2,-0.2,0.8799973,0,Environment_Local_Info,Fixation,0,0,-0.07579805,0.2413527
s18,5,1.2,-1,first,2,17,4,0.4,0.9799972,0,Environment_Local_Info,Fixation,1,0,0.1225311,0.0402153
s18,6,1.2,1,first,2,18,4,1.6,0.8999972,0,Environment_Local_Info,Fixation,1,0,0.08271834,-0.1790227
s18,3,1.2,1,first,3,19,4,2.92,2.359996,1,Environment_Local_Info,Fixation,1,0,-0.1474888,0.04402615
s18,4,1.2,-1,first,3,20,-4,-1.72,1.579997,1,Environment_Local_Info,Fixation,0,0,-0.08922344,0.150289
s18,5,1.2,1,first,3,21,4,2.92,1.959996,1,Environment_Local_Info,Fixation,1,0,-0.02902672,-0.1325507
s18,5,1.2,-1,first,4,22,6,3.96,5.479998,0,Environment_Local_Info,Fixation,1,0,0.01576066,0.01424436
s18,3,1.2,1,first,5,23,6,10.38,0.6799974,1,Environment_Local_Info,Fixation,1,0,0.1762072,-0.06175836
s18,4,1.2,-1,first,5,24,-6,-9.18,0.6799974,1,Environment_Local_Info,Fixation,0,0,0.06020088,0.01749806
s18,7,0.6,-1,first,2,25,4,1,1.079997,0,Environment_Local_Info,Fixation,1,0,0.04684112,-0.07477006
s18,3,1.2,-1,first,1,26,-2,-0.26,1.839997,1,Environment_Local_Info,Fixation,0,0,-0.04212596,0.05620191
s18,4,1.2,1,first,1,27,2,1.46,2.999995,1,Environment_Local_Info,Fixation,1,0,0.0755012,-0.2858166
s18,6,1.2,1,first,4,28,-6,-5.16,2.279996,0,Environment_Local_Info,Fixation,0,0,0.04813417,-0.2331194
s18,3,1.2,1,first,0,29,-2,-1.4,2.319996,0,Environment_Local_Info,Fixation,0,0,-0.02912916,0.05199239
s18,7,0.6,1,first,4,30,-6,-4.56,0.8599973,0,Environment_Local_Info,Fixation,0,0,0.01233347,-0.0399443
s18,5,1.2,1,first,5,31,-6,-10.38,1.739997,1,Environment_Local_Info,Fixation,0,0,0.03023508,-0.006739858
s18,4,1.2,-1,first,0,32,-2,-0.2,1.159997,0,Environment_Local_Info,Fixation,0,0,-0.009145534,0.06718004
s18,8,0.3,-1,first,2,33,4,1.3,0.8599973,0,Environment_Local_Info,Fixation,1,0,0.1136853,-0.05080669
s18,9,0.3,-1,first,2,34,-4,-1.6,0.7399974,0,Environment_Local_Info,Fixation,0,0,-0.1355389,-0.3690552
s18,10,0.6,1,first,2,35,-4,-2.2,1.559997,0,Environment_Local_Info,Fixation,0,0,-0.1302983,-0.1842173
s18,5,1.2,-1,first,1,36,2,0.26,0.8999972,1,Environment_Local_Info,Fixation,1,0,-0.1501946,0.05933866
s18,6,1.2,1,first,1,37,2,1.46,1.679997,1,Environment_Local_Info,Fixation,1,0,0.02809682,0.01237045
s18,11,0.3,-1,first,2,38,4,1.9,0.7999973,0,Environment_Local_Info,Fixation,1,0,0.3489292,-0.2345519
s18,12,0.15,1,first,2,39,-4,-2.05,2.479996,0,Environment_Local_Info,Fixation,0,0,-0.1627386,-0.1997782
s18,8,0.6,1,first,4,40,6,3.96,1.059997,0,Environment_Local_Info,Fixation,1,0,0.04436737,0.08073922
s18,13,0.075,-1,first,2,41,-4,-1.975,0.7399974,0,Environment_Local_Info,Fixation,0,0,0.0279136,-0.2692088
s18,14,0.0375,1,first,2,42,4,2.0125,1.179997,0,Environment_Local_Info,Fixation,1,0,0.08964519,-0.2248058
s18,15,0.01875,-1,first,2,43,-4,-1.99375,1.219997,0,Environment_Local_Info,Fixation,0,0,-0.02496423,0.0155958
s18,9,1.2,-1,first,4,44,6,2.76,0.7599974,0,Environment_Local_Info,Fixation,1,0,0.1491414,0.004980573
s18,6,1.2,-1,first,3,45,-4,-1.72,0.8999972,1,Environment_Local_Info,Fixation,0,0,-0.00209945,0.006043538
s18,7,0.6,-1,second,1,46,-2,-0.86,1.139997,1,Environment_Local_Info,Fixation,0,1,-1.345918,-0.06681731
s18,7,0.6,1,second,3,47,-4,-2.32,0.639997,1,Environment_Local_Info,Fixation,0,0,-0.2155422,0.2073599
s18,10,0.6,1,second,4,48,6,3.36,0.679997,0,Environment_Local_Info,Fixation,1,1,1.739776,0.03006794
s18,6,1.2,1,second,5,49,-6,-9.18,1.379997,1,Environment_Local_Info,Fixation,0,0,-0.06627639,0.2092203
s18,5,1.2,1,second,0,50,-2,-1.4,0.879997,0,Environment_Local_Info,Fixation,0,0,-0.3596842,-0.05373955
s18,7,1.2,1,second,5,51,6,7.98,0.7399971,1,Environment_Local_Info,Fixation,1,0,0.008010119,0.2433004
s18,11,0.3,1,second,4,52,-6,-3.06,0.919997,0,Environment_Local_Info,Fixation,0,0,-0.08704889,-0.03449973
s18,12,0.3,1,second,4,53,-6,-2.76,0.859997,0,Environment_Local_Info,Fixation,0,0,0.1359172,0.000239133
s18,8,0.3,1,second,3,54,4,2.02,5.660015,1,Environment_Local_Info,Fixation,1,0,0.4224282,0.04999805
s18,8,0.3,1,second,1,55,2,1.16,1.359997,1,Environment_Local_Info,Fixation,1,1,2.556191,-0.3032933
s18,9,0.3,1,second,3,56,4,1.72,1.379997,1,Environment_Local_Info,Fixation,1,0,0.08131874,-0.1532789
s18,9,0.15,-1,second,1,57,-2,-1.01,1.219997,1,Environment_Local_Info,Fixation,0,0,-0.03380974,0.01231854
s18,10,0.6,-1,second,3,58,4,1.12,0.639997,1,Environment_Local_Info,Fixation,1,0,-0.008265923,-0.06088118
s18,10,0.075,1,second,1,59,2,1.085,0.4799972,1,Environment_Local_Info,Fixation,1,0,-0.1054462,0.0450256
s18,13,0.6,1,second,4,60,-6,-2.16,1.819996,0,Environment_Local_Info,Fixation,0,0,-0.0406526,-0.02779241
s18,14,1.2,-1,second,4,61,6,0.9600003,1.259997,0,Environment_Local_Info,Fixation,1,0,0.07043897,-0.05804449
s18,15,0.6,1,second,4,62,-6,-1.56,1.279997,0,Environment_Local_Info,Fixation,0,0,0.2208542,-0.02345989
s18,8,2.4,1,second,5,63,6,5.58,0.5199971,1,Environment_Local_Info,Fixation,1,1,3.792339,-0.05016886
s18,6,1.2,-1,second,0,64,2,0.2,0.899997,0,Environment_Local_Info,Fixation,1,0,0.01428965,-0.1515156
s18,9,4.8,-1,second,5,65,6,0.7800002,0.679997,1,Environment_Local_Info,Fixation,1,0,0.04930968,0.02626603
s18,11,0.3,1,second,3,66,4,1.42,0.3599973,1,Environment_Local_Info,Fixation,1,0,0.0532303,0.06181858
s18,12,0.15,-1,second,3,67,4,1.27,0.919997,1,Environment_Local_Info,Fixation,1,0,0.08555266,0.04569901
s18,7,0.6,-1,second,0,68,-2,-0.8000001,0.639997,0,Environment_Local_Info,Fixation,0,0,0.006747463,-0.04450965
s18,13,0.075,1,second,3,69,4,1.345,0.5199971,1,Environment_Local_Info,Fixation,1,0,0.05318696,0.007179876
s18,10,2.4,1,second,5,70,-6,-3.18,0.4999971,1,Environment_Local_Info,Fixation,0,0,0.005949165,-0.03794804
s18,11,0.0375,-1,second,1,71,-2,-1.0475,0.659997,1,Environment_Local_Info,Fixation,0,0,0.03187178,0.06495218
s18,8,0.6,1,second,0,72,-2,-1.4,0.5599971,0,Environment_Local_Info,Fixation,0,0,-0.03678998,0.05231152
s18,12,0.01875,1,second,1,73,-2,-1.06625,1.339997,1,Environment_Local_Info,Fixation,0,0,-0.1817484,-0.002026682
s18,14,0.0375,1,second,3,74,-4,-1.3075,0.859997,1,Environment_Local_Info,Fixation,0,0,0.08672693,-0.08853513
s18,11,1.2,1,second,5,75,-6,-1.98,0.4599972,1,Environment_Local_Info,Fixation,0,0,0.0129668,0.09064451
s18,13,0.009375,-1,second,1,76,-2,-1.056875,1.799996,1,Environment_Local_Info,Fixation,0,0,-0.04530239,-0.004253536
s18,12,1.2,-1,second,5,77,6,0.7800002,0.859997,1,Environment_Local_Info,Fixation,1,0,0.1366583,0.04772395
s18,9,0.3,1,second,0,78,2,1.1,2.759995,0,Environment_Local_Info,Fixation,1,0,0.05434702,0.04693143
s18,15,0.0375,1,second,3,79,4,1.27,0.639997,1,Environment_Local_Info,Fixation,1,0,0.9589352,0.05002394
s18,10,0.3,-1,second,0,80,2,0.8000001,0.7599971,0,Environment_Local_Info,Fixation,1,0,0.01505228,0.03581308
s18,13,0.6,1,second,5,81,-6,-1.38,2.219996,1,Environment_Local_Info,Fixation,0,0,-0.3016188,-0.1057346
s18,14,0.3,-1,second,5,82,-6,-1.08,0.639997,1,Environment_Local_Info,Fixation,0,0,-0.1612618,0.02030904
s18,15,0.15,1,second,5,83,6,1.23,1.679996,1,Environment_Local_Info,Fixation,1,1,2.506129,0.01717694
s18,14,0.0046875,1,second,1,84,-2,-1.061563,0.599997,1,Environment_Local_Info,Fixation,0,0,0.06354402,0.0787712
s18,11,0.15,1,second,0,85,-2,-0.9500002,0.5199971,0,Environment_Local_Info,Fixation,0,0,0.09322663,0.008103997
s18,12,0.075,-1,second,0,86,-2,-0.8750002,2.099996,0,Environment_Local_Info,Fixation,0,0,0.04486833,0.01886295
s18,15,0.00234375,1,second,1,87,2,1.059219,0.2599974,1,Environment_Local_Info,Fixation,1,0,-0.4607662,0.04762101
s18,13,0.0375,1,second,0,88,2,0.9125002,1.219997,0,Environment_Local_Info,Fixation,1,0,0.1213829,0.03524969
s18,14,0.01875,1,second,0,89,2,0.8937502,2.439996,0,Environment_Local_Info,Fixation,1,0,-0.04045181,0.04846355
s18,15,0.01875,1,second,0,90,-2,-0.8750002,0.919997,0,Environment_Local_Info,Fixation,0,0,-0.04695654,-0.05281307
s18,1,1.2,1,first,0,1,2,1.32,1.739997,0,Environment_Local_Info,Pursuit,1,0,3.217704,-0.04656874
s18,1,1.2,1,first,5,2,-6,-7.98,1.459997,1,Environment_Local_Info,Pursuit,0,0,-4.319549,0.02407233
